timestamp,x_robot_mm,y_robot_mm,z_robot_mm,angle_deg,pixel_size,area
1772016139.3527772,684.87,-73.34,496.97,0.0,132.0,16215
1772016139.3852112,684.23,-72.78,499.25,0.0,133.0,16208
1772016139.4202855,684.23,-72.77,499.25,0.0,133.0,16211
1772016139.4562864,684.18,-72.77,499.25,0.0,133.0,16211
1772016139.4837446,684.14,-72.76,499.25,0.0,133.0,16203
1772016139.5119755,684.11,-72.75,499.25,0.0,133.0,16199
1772016139.5424912,684.72,-73.34,496.97,0.0,132.0,16196
1772016139.564961,684.69,-73.38,496.97,0.0,132.0,16198
1772016139.589417,684.67,-73.41,496.97,0.0,132.0,16202
1772016139.6196728,684.02,-72.84,499.25,0.0,133.0,16209
1772016139.6575649,684.01,-72.82,499.25,0.0,133.0,16208
1772016139.6869323,684.0,-72.81,499.25,0.0,133.0,16201
1772016139.7216036,684.67,-73.39,496.97,0.0,132.0,16199
1772016139.7550256,684.71,-73.41,496.97,0.0,132.0,16207
1772016139.7864115,684.74,-73.43,496.97,0.0,132.0,16205
1772016139.8184626,684.72,-73.45,496.97,0.0,132.0,16200
1772016139.855035,684.07,-72.87,499.25,0.0,133.0,16196
1772016139.8892915,684.06,-72.85,499.25,0.0,133.0,16203
1772016139.9232507,684.04,-72.83,499.25,0.0,133.0,16216
1772016139.9532504,684.04,-72.81,499.25,0.0,133.0,16199
1772016139.987659,684.03,-72.79,499.25,0.0,133.0,16204
1772016140.0206537,684.02,-72.78,499.25,0.0,133.0,16202
1772016140.0549312,684.02,-72.76,499.25,0.0,133.0,16217
1772016140.0891361,684.06,-72.75,499.25,0.0,133.0,16216
1772016140.121242,684.05,-72.75,499.25,0.0,133.0,16213
1772016140.1550539,684.08,-72.74,499.25,0.0,133.0,16211
1772016140.1883228,684.12,-72.74,499.25,0.0,133.0,16217
1772016140.221429,684.14,-72.73,499.25,0.0,133.0,16232
1772016140.2558315,684.16,-72.73,499.25,0.0,133.0,16211
1772016140.2881262,684.18,-72.73,499.25,0.0,133.0,16219
1772016140.3217146,684.2,-72.73,499.25,0.0,133.0,16228
1772016140.3542278,684.17,-72.73,499.25,0.0,133.0,16216
1772016140.387592,684.18,-72.73,499.25,0.0,133.0,16233
1772016140.4197881,684.2,-72.73,499.25,0.0,133.0,16245
1772016140.4542441,684.21,-72.73,499.25,0.0,133.0,16233
1772016140.4875069,684.21,-72.73,499.25,0.0,133.0,16241
1772016140.5360148,684.18,-72.73,499.25,0.0,133.0,16240
1772016140.5625806,684.74,-73.25,497.14,89.33,132.1,16247
1772016140.5985258,684.17,-72.74,499.25,0.0,133.0,16249
1772016140.6434324,684.13,-72.74,499.25,0.0,133.0,16260
1772016140.6760228,684.15,-72.74,499.25,0.0,133.0,16253
1772016140.7127502,684.16,-72.74,499.25,0.0,133.0,16253
1772016140.7411904,684.17,-72.74,499.25,0.0,133.0,16251
1772016140.7647147,684.18,-72.74,499.25,0.0,133.0,16245
1772016140.7923057,684.15,-72.74,499.25,0.0,133.0,16263
1772016140.820478,684.16,-72.74,499.25,0.0,133.0,16239
1772016140.8567047,684.17,-72.74,499.25,0.0,133.0,16233
1772016140.887056,684.82,-73.34,496.97,0.0,132.0,16229
1772016140.9207869,684.83,-73.37,496.97,0.0,132.0,16236
1772016140.9571133,684.84,-73.41,496.97,0.0,132.0,16218
1772016140.9884799,684.84,-73.43,496.97,0.0,132.0,16220
1772016141.0226724,684.85,-73.46,496.97,0.0,132.0,16229
1772016141.0553112,684.85,-73.47,496.97,0.0,132.0,16235
1772016141.0889492,684.85,-73.49,496.97,0.0,132.0,16233
1772016141.1247346,684.81,-73.5,496.97,0.0,132.0,16238
1772016141.1577084,684.82,-73.51,496.97,0.0,132.0,16243
1772016141.190018,684.74,-73.44,497.16,89.34,132.1,16237
1772016141.221799,684.16,-72.9,499.25,0.0,133.0,16246
1772016141.2570455,684.81,-73.46,496.97,0.0,132.0,16224
1772016141.289412,684.18,-72.87,499.25,0.0,133.0,16223
1772016141.323892,684.19,-72.84,499.25,0.0,133.0,16230
1772016141.357343,684.83,-73.41,496.97,0.0,132.0,16208
1772016141.3886673,684.2,-72.83,499.25,0.0,133.0,16232
1772016141.4213574,684.2,-72.81,499.25,0.0,133.0,16217
1772016141.4578907,684.84,-73.38,496.97,0.0,132.0,16219
1772016141.4991074,684.85,-73.4,496.97,0.0,132.0,16213
1772016141.536984,684.85,-73.42,496.97,0.0,132.0,16202
1772016141.5630894,684.85,-73.44,496.97,0.0,132.0,16219
1772016141.5914729,684.21,-72.86,499.25,0.0,133.0,16223
1772016141.6216724,684.22,-72.83,499.25,0.0,133.0,16238
1772016141.6565301,684.85,-73.4,496.97,0.0,132.0,16228
1772016141.6878946,684.85,-73.42,496.97,0.0,132.0,16230
1772016141.7216065,684.85,-73.44,496.97,0.0,132.0,16225
1772016141.7628036,684.22,-72.86,499.25,0.0,133.0,16233
1772016141.7902145,684.22,-72.83,499.25,0.0,133.0,16240
1772016141.824369,684.22,-72.81,499.25,0.0,133.0,16249
1772016141.8720512,684.73,-73.27,497.3,89.33,132.1,16239
1772016141.8997133,684.18,-72.78,499.25,0.0,133.0,16221
1772016141.9367132,684.19,-72.77,499.25,0.0,133.0,16246
1772016141.962196,684.83,-73.35,496.97,0.0,132.0,16241
1772016141.9906886,684.83,-73.38,496.97,0.0,132.0,16253
1772016142.023506,684.16,-72.81,499.25,0.0,133.0,16252
1772016142.056703,684.12,-72.79,499.25,0.0,133.0,16257
1772016142.0878372,684.77,-73.37,496.97,0.0,132.0,16251
1772016142.1215785,684.15,-72.8,499.25,0.0,133.0,16245
1772016142.155803,684.8,-73.38,496.97,0.0,132.0,16243
1772016142.1873298,684.81,-73.41,496.97,0.0,132.0,16233
1772016142.2196057,684.82,-73.43,496.97,0.0,132.0,16239
1772016142.2537858,684.82,-73.45,496.97,0.0,132.0,16238
1772016142.2868316,684.19,-72.87,499.25,0.0,133.0,16252
1772016142.3224604,684.2,-72.84,499.25,0.0,133.0,16239
1772016142.354596,684.2,-72.82,499.25,0.0,133.0,16242
1772016142.3870046,684.21,-72.8,499.25,0.0,133.0,16250
1772016142.4197552,684.21,-72.78,499.25,0.0,133.0,16251
1772016142.4547882,684.21,-72.77,499.25,0.0,133.0,16243
1772016142.49019,684.21,-72.76,499.25,0.0,133.0,16240
1772016142.5212955,684.22,-72.75,499.25,0.0,133.0,16245
1772016142.5558023,684.22,-72.74,499.25,0.0,133.0,16238
1772016142.5906053,684.22,-72.74,499.25,0.0,133.0,16247
1772016142.6203268,684.22,-72.73,499.25,0.0,133.0,16253
1772016142.6541255,684.22,-72.73,499.25,0.0,133.0,16241
1772016142.6892207,684.22,-72.73,499.25,0.0,133.0,16242
1772016142.7212732,684.22,-72.73,499.25,0.0,133.0,16241
1772016142.7539663,684.22,-72.73,499.25,0.0,133.0,16258
1772016142.790245,684.22,-72.73,499.25,0.0,133.0,16244
1772016142.8223474,684.22,-72.73,499.25,0.0,133.0,16252
1772016142.855934,684.85,-73.32,496.97,0.0,132.0,16227
1772016142.8874989,684.85,-73.36,496.97,0.0,132.0,16227
1772016142.9234257,684.85,-73.39,496.97,0.0,132.0,16237
1772016142.9709728,684.85,-73.42,496.97,0.0,132.0,16241
1772016143.0260453,684.21,-72.85,499.25,0.0,133.0,16242
1772016143.0821397,684.21,-72.83,499.25,0.0,133.0,16229
1772016143.1364837,684.85,-73.41,496.97,0.0,132.0,16218
1772016143.1826067,684.21,-72.84,499.25,0.0,133.0,16219
1772016143.2120032,684.21,-72.82,499.25,0.0,133.0,16235
1772016143.243642,684.21,-72.81,499.25,0.0,133.0,16226
1772016143.2830098,684.21,-72.79,499.25,0.0,133.0,16245
1772016143.3138444,684.21,-72.78,499.25,0.0,133.0,16242
1772016143.3456283,684.21,-72.77,499.25,0.0,133.0,16246
1772016143.3740883,684.17,-72.76,499.25,0.0,133.0,16251
1772016143.4040387,684.17,-72.75,499.25,0.0,133.0,16240
1772016143.4333692,684.18,-72.75,499.25,0.0,133.0,16243
1772016143.4653912,684.75,-73.26,497.17,89.31,132.1,16254
1772016143.4902453,684.17,-72.75,499.25,0.0,133.0,16260
1772016143.5175035,684.18,-72.74,499.25,0.0,133.0,16232
1772016143.5410604,684.18,-72.74,499.25,0.0,133.0,16265
1772016143.5675757,684.19,-72.74,499.25,0.0,133.0,16259
1772016143.590946,684.19,-72.74,499.25,0.0,133.0,16254
1772016143.6187563,684.2,-72.74,499.25,0.0,133.0,16255
1772016143.6424823,684.2,-72.74,499.25,0.0,133.0,16249
1772016143.6679506,684.2,-72.74,499.25,0.0,133.0,16260
1772016143.6945474,684.21,-72.74,499.25,0.0,133.0,16261
1772016143.7215703,684.21,-72.74,499.25,0.0,133.0,16253
1772016143.7567413,684.21,-72.74,499.25,0.0,133.0,16271
1772016143.7888541,684.21,-72.74,499.25,0.0,133.0,16272
1772016143.821567,684.21,-72.74,499.25,0.0,133.0,16262
1772016143.8570998,684.21,-72.74,499.25,0.0,133.0,16262
1772016143.8880901,684.68,-73.2,497.37,89.35,132.2,16242
1772016143.9226973,684.16,-72.74,499.25,0.0,133.0,16236
1772016143.9565115,684.75,-73.28,497.05,89.36,132.0,16239
1772016143.988488,684.73,-73.29,497.08,89.36,132.0,16237
1772016144.0215042,684.69,-73.26,497.21,89.35,132.1,16241
1772016144.0565174,684.68,-73.26,497.23,89.36,132.1,16241
1772016144.0885181,684.13,-72.76,499.25,0.0,133.0,16241
1772016144.1225407,684.15,-72.76,499.25,0.0,133.0,16244
1772016144.1567707,684.16,-72.76,499.25,0.0,133.0,16241
1772016144.1879215,684.13,-72.76,499.25,0.0,133.0,16255
1772016144.2205985,684.14,-72.75,499.25,0.0,133.0,16237
1772016144.256209,684.16,-72.75,499.25,0.0,133.0,16240
1772016144.2882507,684.17,-72.75,499.25,0.0,133.0,16239
1772016144.323252,684.18,-72.75,499.25,0.0,133.0,16236
1772016144.356866,684.15,-72.75,499.25,0.0,133.0,16233
1772016144.3894293,684.66,-73.21,497.34,89.36,132.2,16238
1772016144.4290032,684.1,-72.75,499.25,0.0,133.0,16233
1772016144.465918,684.08,-72.75,499.25,0.0,133.0,16228
1772016144.4935255,684.06,-72.75,499.25,0.0,133.0,16225
1772016144.5295007,684.6,-73.21,497.35,89.33,132.2,16242
1772016144.5700772,684.09,-72.75,499.25,0.0,133.0,16229
1772016144.6015651,684.12,-72.75,499.25,0.0,133.0,16209
1772016144.6297538,684.77,-73.34,496.97,0.0,132.0,16233
1772016144.661451,684.79,-73.38,496.97,0.0,132.0,16230
1772016144.6905322,684.77,-73.41,496.97,0.0,132.0,16238
1772016144.7194061,684.74,-73.43,496.97,0.0,132.0,16233
1772016144.7541058,684.68,-73.46,496.97,0.0,132.0,16219
1772016144.7905524,684.66,-73.43,497.0,89.35,132.0,16227
1772016144.824336,684.07,-72.87,499.25,0.0,133.0,16228
1772016144.8557637,684.05,-72.84,499.25,0.0,133.0,16236
1772016144.8887062,684.08,-72.82,499.25,0.0,133.0,16212
1772016144.9222686,684.11,-72.81,499.25,0.0,133.0,16210
1772016144.9557054,684.14,-72.79,499.25,0.0,133.0,16210
1772016144.9891675,684.16,-72.78,499.25,0.0,133.0,16208
1772016145.0222933,684.17,-72.77,499.25,0.0,133.0,16208
1772016145.0579207,684.19,-72.76,499.25,0.0,133.0,16238
1772016145.0889778,684.2,-72.75,499.25,0.0,133.0,16208
1772016145.1206954,684.21,-72.74,499.25,0.0,133.0,16212
1772016145.1550114,684.22,-72.74,499.25,0.0,133.0,16215
1772016145.1875546,684.18,-72.74,499.25,0.0,133.0,16223
1772016145.2216916,684.19,-72.73,499.25,0.0,133.0,16211
1772016145.25469,684.16,-72.73,499.25,0.0,133.0,16222
1772016145.2875752,684.17,-72.73,499.25,0.0,133.0,16224
1772016145.3215835,684.18,-72.73,499.25,0.0,133.0,16212
1772016145.3596783,684.19,-72.73,499.25,0.0,133.0,16230
1772016145.4116836,684.15,-72.73,499.25,0.0,133.0,16214
1772016145.4592397,684.12,-72.73,499.25,0.0,133.0,16211
1772016145.5087314,684.1,-72.73,499.25,0.0,133.0,16208
1772016145.564233,684.47,-73.09,497.78,89.31,132.4,16233
1772016145.6221101,684.42,-73.08,497.81,89.33,132.4,16232
1772016145.67665,684.05,-72.73,499.25,0.0,133.0,16262
1772016145.7179744,684.04,-72.74,499.25,0.0,133.0,16216
1772016145.759626,684.02,-72.74,499.25,0.0,133.0,16289
1772016145.7974389,684.38,-73.03,498.01,89.32,132.5,16281
1772016145.8454049,684.07,-72.73,499.25,0.0,133.0,16245
1772016145.8781984,684.06,-72.74,499.25,0.0,133.0,16219
1772016145.909922,684.05,-72.74,499.25,0.0,133.0,16231
1772016145.9483876,684.04,-72.74,499.25,0.0,133.0,16231
1772016145.9793644,684.03,-72.74,499.25,0.0,133.0,16249
1772016146.0143657,684.02,-72.74,499.25,0.0,133.0,16236
1772016146.044531,683.98,-72.74,499.25,0.0,133.0,16255
1772016146.0767927,683.98,-72.74,499.25,0.0,133.0,16238
1772016146.110048,684.02,-72.74,499.25,0.0,133.0,16239
1772016146.1503742,684.02,-72.74,499.25,0.0,133.0,16229
1772016146.1828024,684.46,-73.1,497.75,89.36,132.3,16256
1772016146.2164752,684.08,-72.74,499.25,0.0,133.0,16239
1772016146.2410202,684.62,-73.22,497.31,89.36,132.1,16236
1772016146.270955,684.63,-73.23,497.27,89.34,132.1,16242
1772016146.296402,684.11,-72.75,499.25,0.0,133.0,16238
1772016146.3284047,684.13,-72.75,499.25,0.0,133.0,16234
1772016146.353773,684.16,-72.75,499.25,0.0,133.0,16230
1772016146.385416,684.18,-72.75,499.25,0.0,133.0,16224
1772016146.410813,684.2,-72.75,499.25,0.0,133.0,16213
1772016146.4353867,684.21,-72.75,499.25,0.0,133.0,16228
1772016146.4618342,684.22,-72.75,499.25,0.0,133.0,16241
1772016146.4924772,683.6,-72.25,501.49,0.0,134.0,16241
1772016146.5245569,683.6,-72.28,501.49,0.0,134.0,16235
1772016146.5586176,684.19,-72.81,499.25,0.0,133.0,16229
1772016146.5868537,684.16,-72.8,499.25,0.0,133.0,16210
1772016146.6205225,684.62,-73.23,497.49,89.42,132.2,16229
1772016146.6534288,684.1,-72.79,499.25,0.0,133.0,16239
1772016146.687153,684.12,-72.78,499.25,0.0,133.0,16250
1772016146.720224,684.14,-72.78,499.25,0.0,133.0,16264
1772016146.7528582,684.16,-72.77,499.25,0.0,133.0,16252
1772016146.7866,684.17,-72.76,499.25,0.0,133.0,16259
1772016146.822752,684.14,-72.76,499.25,0.0,133.0,16266
1772016146.8568382,684.11,-72.75,499.25,0.0,133.0,16259
1772016146.8898563,684.05,-72.77,499.36,89.31,133.1,16250
1772016146.9351885,684.57,-73.23,497.45,89.34,132.2,16263
1772016146.9644363,684.6,-73.25,497.34,89.36,132.2,16249
1772016146.9962049,684.59,-73.25,497.34,89.35,132.2,16241
1772016147.0326521,684.55,-73.24,497.34,89.35,132.2,16240
1772016147.0648937,684.01,-72.77,499.25,0.0,133.0,16273
1772016147.1266124,684.0,-72.77,499.25,0.0,133.0,16262
1772016147.1589894,684.47,-73.19,497.49,89.33,132.2,16252
1772016147.19258,684.33,-73.07,497.93,89.32,132.4,16246
1772016147.223625,684.6,-73.34,496.97,0.0,132.0,16245
1772016147.2558644,684.6,-73.38,496.97,0.0,132.0,16237
1772016147.2884014,683.93,-72.81,499.25,0.0,133.0,16250
1772016147.3216133,683.98,-72.8,499.25,0.0,133.0,16299
1772016147.3528085,684.03,-72.87,499.25,0.0,133.0,16282
1772016147.3827512,684.07,-72.85,499.25,0.0,133.0,16272
1772016147.4145722,684.11,-72.83,499.25,0.0,133.0,16257
1772016147.4410517,684.14,-72.82,499.25,0.0,133.0,16341
1772016147.469174,684.17,-72.8,499.25,0.0,133.0,16326
1772016147.500351,684.15,-72.79,499.25,0.0,133.0,16261
1772016147.5392103,684.13,-72.78,499.25,0.0,133.0,16255
1772016147.5802822,684.11,-72.77,499.25,0.0,133.0,16268
1772016147.6124027,684.09,-72.76,499.25,0.0,133.0,16278
1772016147.642396,684.08,-72.75,499.25,0.0,133.0,16290
1772016147.6686769,684.06,-72.75,499.25,0.0,133.0,16272
1772016147.6985564,684.05,-72.74,499.25,0.0,133.0,16269
1772016147.7276838,684.04,-72.74,499.25,0.0,133.0,16271
1772016147.7598436,684.08,-72.74,499.25,0.0,133.0,16324
1772016147.7934904,684.07,-72.73,499.25,0.0,133.0,16269
1772016147.8244333,684.06,-72.73,499.25,0.0,133.0,16280
1772016147.85755,684.05,-72.73,499.25,0.0,133.0,16287
1772016147.8900812,684.08,-72.73,499.25,0.0,133.0,16276
1772016147.9220223,684.11,-72.73,499.25,0.0,133.0,16255
1772016147.9604862,684.14,-72.73,499.25,0.0,133.0,16235
1772016148.0009468,684.16,-72.73,499.25,0.0,133.0,16244
1772016148.057948,684.18,-72.74,499.25,0.0,133.0,16227
1772016148.1060154,684.19,-72.74,499.25,0.0,133.0,16223
1772016148.1492906,684.21,-72.74,499.25,0.0,133.0,16239
1772016148.1774747,684.22,-72.74,499.25,0.0,133.0,16227
1772016148.2136471,684.22,-72.74,499.25,0.0,133.0,16240
1772016148.2432177,684.23,-72.74,499.25,0.0,133.0,16239
1772016148.303732,684.19,-72.74,499.25,0.0,133.0,16222
1772016148.329245,684.16,-72.74,499.25,0.0,133.0,16261
1772016148.3651123,684.17,-72.74,499.25,0.0,133.0,16262
1772016148.3934085,684.14,-72.74,499.25,0.0,133.0,16261
1772016148.4224312,684.11,-72.74,499.25,0.0,133.0,16254
1772016148.4495547,684.08,-72.74,499.25,0.0,133.0,16253
1772016148.4784625,684.06,-72.74,499.25,0.0,133.0,16275
1772016148.5017254,684.05,-72.74,499.25,0.0,133.0,16259
1772016148.5293937,684.03,-72.74,499.25,0.0,133.0,16263
1772016148.5536609,684.06,-72.74,499.25,0.0,133.0,16244
1772016148.5791552,684.09,-72.74,499.25,0.0,133.0,16238
1772016148.6056924,684.12,-72.74,499.25,0.0,133.0,16250
1772016148.6340868,684.14,-72.74,499.25,0.0,133.0,16253
1772016148.6599293,684.16,-72.74,499.25,0.0,133.0,16246
1772016148.68899,684.17,-72.74,499.25,0.0,133.0,16217
1772016148.7236097,684.19,-72.74,499.25,0.0,133.0,16233
1772016148.7566993,684.2,-72.74,499.25,0.0,133.0,16235
1772016148.7912292,684.21,-72.74,499.25,0.0,133.0,16230
1772016148.8234563,684.22,-72.74,499.25,0.0,133.0,16230
1772016148.8613799,684.22,-72.74,499.25,0.0,133.0,16222
1772016148.9004054,684.48,-72.99,498.18,89.38,132.5,16250
1772016148.940193,684.57,-73.1,497.76,89.35,132.3,16253
1772016148.9788172,684.45,-73.01,498.08,89.34,132.5,16253
1772016149.013539,684.14,-72.73,499.25,0.0,133.0,16256
1772016149.0555565,684.42,-72.99,498.16,89.38,132.5,16250
1772016149.0955474,684.38,-72.98,498.18,89.4,132.5,16262
1772016149.1344664,684.34,-72.96,498.25,89.41,132.6,16257
1772016149.173577,684.34,-72.97,498.17,89.39,132.5,16244
1772016149.2159295,684.07,-72.72,499.25,0.0,133.0,16254
1772016149.254755,684.38,-72.97,498.16,89.34,132.5,16255
1772016149.2913158,684.1,-72.72,499.25,0.0,133.0,16259
1772016149.3275774,684.13,-72.72,499.25,0.0,133.0,16262
1772016149.3656645,684.15,-72.73,499.25,0.0,133.0,16256
1772016149.4049938,684.16,-72.73,499.25,0.0,133.0,16235
1772016149.4618657,684.18,-72.73,499.25,0.0,133.0,16256
1772016149.5040953,684.79,-73.33,496.97,0.0,132.0,16294
1772016149.5580828,684.17,-72.78,499.25,0.0,133.0,16274
1772016149.5836272,684.18,-72.77,499.25,0.0,133.0,16268
1772016149.6166065,684.19,-72.77,499.25,0.0,133.0,16258
1772016149.6476345,684.2,-72.77,499.25,0.0,133.0,16257
1772016149.6796477,684.21,-72.76,499.25,0.0,133.0,16268
1772016149.7076404,684.21,-72.76,499.25,0.0,133.0,16285
1772016149.7360365,684.22,-72.76,499.25,0.0,133.0,16282
1772016149.764741,684.47,-73.01,498.19,89.42,132.5,16258
1772016149.796324,684.18,-72.75,499.25,0.0,133.0,16275
1772016149.8234398,684.15,-72.75,499.25,0.0,133.0,16256
1772016149.8585167,684.16,-72.75,499.25,0.0,133.0,16262
1772016149.8878999,684.17,-72.75,499.25,0.0,133.0,16264
1772016149.9241447,684.18,-72.74,499.25,0.0,133.0,16259
1772016149.9577503,684.19,-72.74,499.25,0.0,133.0,16248
1772016149.988133,684.19,-72.74,499.25,0.0,133.0,16249
1772016150.0225956,684.16,-72.74,499.25,0.0,133.0,16250
1772016150.0605907,684.5,-73.04,497.99,89.33,132.4,16278
1772016150.1055508,684.16,-72.74,499.25,0.0,133.0,16277
1772016150.1632948,684.17,-72.74,499.25,0.0,133.0,16253
1772016150.2138636,684.18,-72.74,499.25,0.0,133.0,16258
1772016150.27536,684.19,-72.74,499.25,0.0,133.0,16272
1772016150.2990646,684.19,-72.74,499.25,0.0,133.0,16277
1772016150.3231318,684.2,-72.74,499.25,0.0,133.0,16273
1772016150.350315,684.2,-72.74,499.25,0.0,133.0,16287
1772016150.377526,684.21,-72.74,499.25,0.0,133.0,16284
1772016150.401373,684.21,-72.74,499.25,0.0,133.0,16284
1772016150.426515,684.21,-72.74,499.25,0.0,133.0,16266
1772016150.4513197,684.22,-72.74,499.25,0.0,133.0,16258
1772016150.4764593,684.22,-72.74,499.25,0.0,133.0,16262
1772016150.5029986,684.22,-72.74,499.25,0.0,133.0,16265
1772016150.5382972,684.22,-72.74,499.25,0.0,133.0,16269
1772016150.5693753,684.22,-72.74,499.25,0.0,133.0,16277
1772016150.6006393,684.22,-72.74,499.25,0.0,133.0,16272
1772016150.633777,684.22,-72.74,499.25,0.0,133.0,16273
1772016150.6795843,684.22,-72.74,499.25,0.0,133.0,16281
1772016150.726911,684.22,-72.74,499.25,0.0,133.0,16272
1772016150.7633562,684.22,-72.74,499.25,0.0,133.0,16272
1772016150.8008094,684.22,-72.74,499.25,0.0,133.0,16267
1772016150.8448477,684.21,-72.74,499.25,0.0,133.0,16276
1772016150.8837504,684.17,-72.74,499.25,0.0,133.0,16270
1772016150.923798,684.18,-72.74,499.25,0.0,133.0,16263
1772016150.9581053,684.18,-72.74,499.25,0.0,133.0,16227
1772016151.0100248,684.19,-72.74,499.25,0.0,133.0,16227
1772016151.0423918,684.19,-72.74,499.25,0.0,133.0,16247
1772016151.0716782,684.19,-72.74,499.25,0.0,133.0,16245
1772016151.0974646,684.2,-72.74,499.25,0.0,133.0,16247
1772016151.1256807,684.2,-72.74,499.25,0.0,133.0,16248
1772016151.1541228,684.2,-72.74,499.25,0.0,133.0,16264
1772016151.1805804,684.21,-72.74,499.25,0.0,133.0,16258
1772016151.208816,684.21,-72.74,499.25,0.0,133.0,16258
1772016151.2402048,684.21,-72.74,499.25,0.0,133.0,16258
1772016151.2693772,684.21,-72.74,499.25,0.0,133.0,16258
1772016151.2944205,684.21,-72.74,499.25,0.0,133.0,16258
1772016151.3196096,684.21,-72.74,499.25,0.0,133.0,16258
1772016151.3472598,684.21,-72.74,499.25,0.0,133.0,16258
1772016151.369456,684.21,-72.74,499.25,0.0,133.0,16258
1772016151.3961384,684.21,-72.74,499.25,0.0,133.0,16258
1772016151.4215481,684.21,-72.74,499.25,0.0,133.0,16259
1772016151.457727,684.21,-72.74,499.25,0.0,133.0,16259
1772016151.4975376,684.21,-72.74,499.25,0.0,133.0,16249
1772016151.5572252,684.21,-72.74,499.25,0.0,133.0,16258
1772016151.6108131,684.21,-72.74,499.25,0.0,133.0,16264
1772016151.6672285,684.21,-72.74,499.25,0.0,133.0,16246
1772016151.706597,684.21,-72.74,499.25,0.0,133.0,16257
1772016151.7474508,684.21,-72.74,499.25,0.0,133.0,16259
1772016151.787312,684.21,-72.74,499.25,0.0,133.0,16249
1772016151.829357,684.21,-72.74,499.25,0.0,133.0,16248
1772016151.8552575,684.21,-72.74,499.25,0.0,133.0,16233
1772016151.8855917,684.21,-72.74,499.25,0.0,133.0,16230
1772016151.9143188,684.21,-72.74,499.25,0.0,133.0,16236
1772016151.9407816,684.21,-72.74,499.25,0.0,133.0,16227
1772016151.9695365,684.17,-72.74,499.25,0.0,133.0,16223
1772016152.0096128,684.13,-72.74,499.25,0.0,133.0,16217
1772016152.0429802,684.1,-72.74,499.25,0.0,133.0,16228
1772016152.080056,684.07,-72.74,499.25,0.0,133.0,16233
1772016152.1073604,684.05,-72.74,499.25,0.0,133.0,16237
1772016152.1415997,684.03,-72.74,499.25,0.0,133.0,16233
1772016152.1729884,684.02,-72.74,499.25,0.0,133.0,16231
1772016152.199191,684.05,-72.74,499.25,0.0,133.0,16234
1772016152.2280495,684.08,-72.74,499.25,0.0,133.0,16253
1772016152.2531426,684.1,-72.74,499.25,0.0,133.0,16222
1772016152.2816012,684.13,-72.74,499.25,0.0,133.0,16232
